movie,name from script,lemmatized name,gender,len of words
The_Sound_Of_Music_2.pdf,MAXINE,MAXINE,f,135
The_Sound_Of_Music_2.pdf,SISTER EVELYN,SISTER,u,125
The_Sound_Of_Music_2.pdf,CAPTAINS MANSION,CAPTAINS,u,111
The_Sound_Of_Music_2.pdf,FRANCIS,FRANCIS,m,103
The_Sound_Of_Music_2.pdf,ROLF,ROLF,m,98
The_Sound_Of_Music_2.pdf,REVEREND MOTHER,REVEREND,u,95
The_Sound_Of_Music_2.pdf,SISTER BERTHE,SISTER,u,93
The_Sound_Of_Music_2.pdf,ALL SERVANTS,ALL,u,91
The_Sound_Of_Music_2.pdf,FRAULEIN FRANZ,FRAULEIN,u,87
The_Sound_Of_Music_2.pdf,FREISEL,FREISEL,u,79
The_Sound_Of_Music_2.pdf,SISTER THERESA,SISTER,u,67
The_Sound_Of_Music_2.pdf,FRIEDRICK,FRIEDRICK,m,63
The_Sound_Of_Music_2.pdf,MARIA,MARIA,f,61
The_Sound_Of_Music_2.pdf,SISTER SOPHIA,SISTER,u,53
The_Sound_Of_Music_2.pdf,SISTER AUGUSTINE,SISTER,u,52
The_Sound_Of_Music_2.pdf,SISTER CATHERINE,SISTER,u,49
The_Sound_Of_Music_2.pdf,SISTER BERNICE,SISTER,u,47
The_Sound_Of_Music_2.pdf,FRAULEIN SCHMITT,FRAULEIN,u,46
The_Sound_Of_Music_2.pdf,FREIDRICK,FREIDRICK,u,41
The_Sound_Of_Music_2.pdf,ALL SISTERS,ALL,u,38
The_Sound_Of_Music_2.pdf,YOU.,YOU,u,34
The_Sound_Of_Music_2.pdf,END SONG,END,u,34
The_Sound_Of_Music_2.pdf,FRAULEIN HELGA,FRAULEIN,u,33
The_Sound_Of_Music_2.pdf,ALL CHILDREN,ALL,u,28
The_Sound_Of_Music_2.pdf,OFFICER HAMMERSTEIN,OFFICER,u,27
The_Sound_Of_Music_2.pdf,BERNICE/SISTER MARAGRITE/,BERNICE/SISTER,u,26
The_Sound_Of_Music_2.pdf,BERTHA,BERTHA,f,26
The_Sound_Of_Music_2.pdf,SONG ENDS,SONG,u,25
The_Sound_Of_Music_2.pdf,SONG BEGINS,SONG,u,25
The_Sound_Of_Music_2.pdf,NO.,NO,u,25
The_Sound_Of_Music_2.pdf,(MORE),MORE,u,24
The_Sound_Of_Music_2.pdf,SISTER FRANCIS,SISTER,u,23
The_Sound_Of_Music_2.pdf,CATHERINE/AGATHA,CATHERINE/AGATHA,u,23
The_Sound_Of_Music_2.pdf,FRÄULEIN SCHMITT,FRÄULEIN,u,21
The_Sound_Of_Music_2.pdf,BERNICE,BERNICE,f,21
The_Sound_Of_Music_2.pdf,MARGARITE,MARGARITE,f,18
The_Sound_Of_Music_2.pdf,BERTHA/SISTER BERNICE/MARGARITE,BERTHA/SISTER,u,16
titanic-numbered.pdf,JACK,JACK,m,19853
titanic-numbered.pdf,ROSE,ROSE,f,18876
titanic-numbered.pdf,CAL,CAL,m,9200
titanic-numbered.pdf,LOVETT,LOVETT,u,3668
titanic-numbered.pdf,MOLLY,MOLLY,f,3411
titanic-numbered.pdf,RUTH,RUTH,f,3246
titanic-numbered.pdf,BODINE,BODINE,u,2827
titanic-numbered.pdf,ANDREWS,ANDREWS,u,2702
titanic-numbered.pdf,LOVEJOY,LOVEJOY,u,1992
titanic-numbered.pdf,ISMAY,ISMAY,f,1418
titanic-numbered.pdf,LIGHTOLLER,LIGHTOLLER,u,1417
titanic-numbered.pdf,MURDOCH,MURDOCH,m,1271
titanic-numbered.pdf,FABRIZIO,FABRIZIO,m,1260
titanic-numbered.pdf,SMITH,SMITH,u,1260
titanic-numbered.pdf,ROSE *,ROSE,f,1235
titanic-numbered.pdf,TOMMY,TOMMY,m,1165
titanic-numbered.pdf,BROCK,BROCK,m,1044
titanic-numbered.pdf,STEWARD,STEWARD,u,1011
titanic-numbered.pdf,LOVETT (CONT'D),LOVETT,u,918
titanic-numbered.pdf,LOVETT *,LOVETT,u,819
titanic-numbered.pdf,OLD ROSE,OLD,u,809
titanic-numbered.pdf,FLEET,FLEET,u,722
titanic-numbered.pdf,LIZZY,LIZZY,f,705
titanic-numbered.pdf,FATHER BYLES,FATHER,u,651
titanic-numbered.pdf,LOWE,LOWE,m,647
titanic-numbered.pdf,GRACIE,GRACIE,f,640
titanic-numbered.pdf,HARTLEY,HARTLEY,u,609
titanic-numbered.pdf,WOMAN,WOMAN,u,590
titanic-numbered.pdf,ROSE (CONT'D),ROSE,f,558
titanic-numbered.pdf,ROWE,ROWE,u,556
titanic-numbered.pdf,LOVETT (V.O.),LOVETT,u,535
titanic-numbered.pdf,BODINE (CONT'D),BODINE,u,500
titanic-numbered.pdf,BUELL,BUELL,u,471
titanic-numbered.pdf,BRIDE,BRIDE,u,454
titanic-numbered.pdf,COLONEL GRACIE,COLONEL,u,429
titanic-numbered.pdf,JOUGHIN,JOUGHIN,u,405
titanic-numbered.pdf,TRUDY,TRUDY,f,398
titanic-numbered.pdf,HUSBAND,HUSBAND,u,397
titanic-numbered.pdf,HITCHINS,HITCHINS,u,389
titanic-numbered.pdf,ANATOLY,ANATOLY,m,387
titanic-numbered.pdf,MAN,MAN,m,375
titanic-numbered.pdf,TOMMMY,TOMMMY,u,328
titanic-numbered.pdf,pictures:,pictures,u,323
titanic-numbered.pdf,MOODY,MOODY,u,322
titanic-numbered.pdf,CARPATHIA STEWARD,CARPATHIA,u,319
titanic-numbered.pdf,STEWARD BARNES,STEWARD,u,306
titanic-numbered.pdf,PORTER,PORTER,m,305
titanic-numbered.pdf,YALEY,YALEY,u,297
titanic-numbered.pdf,Titanic's opulence:,Titanic,u,294
titanic-numbered.pdf,EVANS,EVANS,u,288
titanic-numbered.pdf,CAL (CONT'D),CAL,m,281
titanic-numbered.pdf,LUCILE,LUCILE,f,265
titanic-numbered.pdf,MARVIN,MARVIN,m,242
titanic-numbered.pdf,DANIEL,DANIEL,m,236
titanic-numbered.pdf,ANNOUNCER,ANNOUNCER,u,226
titanic-numbered.pdf,SEVERAL PEOPLE,SEVERAL,u,211
titanic-numbered.pdf,HUTCHINSON,HUTCHINSON,u,191
titanic-numbered.pdf,CAL *,CAL,m,181
titanic-numbered.pdf,GUGGENHEIM,GUGGENHEIM,u,178
titanic-numbered.pdf,CAMERAMAN,CAMERAMAN,u,175
titanic-numbered.pdf,"""TITANIC"".",TITANIC,u,173
titanic-numbered.pdf,YURI,YURI,m,169
titanic-numbered.pdf,CUT TO:,CUT,u,167
titanic-numbered.pdf,SIR COSMO,SIR,u,161
titanic-numbered.pdf,YOUNG STEWARD,YOUNG,f,157
titanic-numbered.pdf,BODINE *,BODINE,u,155
titanic-numbered.pdf,SEAMAN,SEAMAN,u,151
titanic-numbered.pdf,IRISHWOMAN,IRISHWOMAN,u,147
titanic-numbered.pdf,HELGA,HELGA,f,146
titanic-numbered.pdf,IDA (CONT'D),IDA,f,140
titanic-numbered.pdf,REPORTER (V.O.),REPORTER,u,139
titanic-numbered.pdf,PUBKEEPER,PUBKEEPER,u,136
titanic-numbered.pdf,BARRETT,BARRETT,m,135
titanic-numbered.pdf,IRISHMAN,IRISHMAN,u,127
titanic-numbered.pdf,MCCAULEY,MCCAULEY,u,123
titanic-numbered.pdf,JACK/ROSE,JACK/ROSE,u,122
titanic-numbered.pdf,CAPTAIN SMITH,CAPTAIN,u,105
titanic-numbered.pdf,PHILLIPS,PHILLIPS,u,102
titanic-numbered.pdf,FIREMAN HENDRICKSON,FIREMAN,u,102
titanic-numbered.pdf,LEE,LEE,m,101
titanic-numbered.pdf,OPERATOR,OPERATOR,u,98
titanic-numbered.pdf,SVEN,SVEN,m,94
titanic-numbered.pdf,ISMAY (V.O.),ISMAY,f,86
titanic-numbered.pdf,BELL,BELL,f,85
titanic-numbered.pdf,GENTLEMAN,GENTLEMAN,u,83
titanic-numbered.pdf,MOTHER,MOTHER,u,81
titanic-numbered.pdf,OLAF,OLAF,m,78
titanic-numbered.pdf,ASTOR,ASTOR,u,76
titanic-numbered.pdf,LIZZY (CONT'D),LIZZY,f,72
titanic-numbered.pdf,GUNDERSEN.,GUNDERSEN,u,71
titanic-numbered.pdf,PURSER MCELROY,PURSER,u,58
titanic-numbered.pdf,IDA,IDA,f,54
titanic-numbered.pdf,RMS TITANIC.,RMS,u,50
titanic-numbered.pdf,CARDPLAYER,CARDPLAYER,u,48
titanic-numbered.pdf,MADELEINE,MADELEINE,f,47
titanic-numbered.pdf,CREWMAN,CREWMAN,u,47
titanic-numbered.pdf,LOWE (CONT'D),LOWE,m,47
titanic-numbered.pdf,MOLLY BROWN,MOLLY,f,47
titanic-numbered.pdf,WAITER,WAITER,u,43
titanic-numbered.pdf,FABRIZIO (CONT'D),FABRIZIO,m,41
titanic-numbered.pdf,LIZZY *,LIZZY,f,39
titanic-numbered.pdf,BJORN,BJORN,m,38
titanic-numbered.pdf,ISADOR,ISADOR,u,35
titanic-numbered.pdf,LITTLE BOY,LITTLE,u,29
titanic-numbered.pdf,GROVES,GROVES,u,22
titanic-numbered.pdf,FLEET (V.O.),FLEET,u,17
titanic-numbered.pdf,BODINE (V.O.),BODINE,u,16
titanic.php,YALEY,YALEY,u,387
titanic.php,TOMMMY,TOMMMY,u,369
titanic.php,HELGA,HELGA,f,364
titanic.php,CARPATHIA STEWARD,CARPATHIA,u,349
titanic.php,DANIEL,DANIEL,m,345
titanic.php,ANNOUNCER,ANNOUNCER,u,330
titanic.php,OLD ROSE,OLD,u,291
titanic.php,STEWARD,STEWARD,u,286
titanic.php,LOWE,LOWE,m,265
titanic.php,SEAMAN,SEAMAN,u,264
titanic.php,CAL (CONT'D),CAL,m,260
titanic.php,NOTE:,NOTE,u,256
titanic.php,LUCILE,LUCILE,f,254
titanic.php,BROCK,BROCK,m,238
titanic.php,something eerie:,something,u,219
titanic.php,GRACIE,GRACIE,f,213
titanic.php,JACK/ROSE,JACK/ROSE,u,201
titanic.php,SEVERAL PEOPLE,SEVERAL,u,201
titanic.php,PORTER,PORTER,m,193
titanic.php,TRUDY,TRUDY,f,186
titanic.php,JOUGHIN,JOUGHIN,u,186
titanic.php,CAMERAMAN,CAMERAMAN,u,169
titanic.php,COLONEL GRACIE,COLONEL,u,166
titanic.php,YURI,YURI,m,161
titanic.php,EVANS,EVANS,u,154
titanic.php,YOUNG STEWARD,YOUNG,f,154
titanic.php,HUSBAND,HUSBAND,u,154
titanic.php,BUELL,BUELL,u,150
titanic.php,ROSE (CONT'D),ROSE,f,149
titanic.php,HITCHINS,HITCHINS,u,149
titanic.php,ROSE,ROSE,f,146
titanic.php,FATHER BYLES,FATHER,u,145
titanic.php,IRISHWOMAN,IRISHWOMAN,u,142
titanic.php,LOVETT (CONT'D),LOVETT,u,139
titanic.php,WIDER:,WIDER,u,138
titanic.php,SIR COSMO,SIR,u,134
titanic.php,IDA (CONT'D),IDA,f,134
titanic.php,REPORTER (V.O.),REPORTER,u,132
titanic.php,IRISHMAN,IRISHMAN,u,124
titanic.php,CAL'S POV:,CAL,m,123
titanic.php,INSERT:,INSERT,u,121
titanic.php,MCCAULEY,MCCAULEY,u,120
titanic.php,MOLLY,MOLLY,f,118
titanic.php,TOMMY,TOMMY,m,116
titanic.php,LOVETT (V.O.),LOVETT,u,108
titanic.php,MARVIN,MARVIN,m,107
titanic.php,BODINE,BODINE,u,103
titanic.php,LIGHTOLLER,LIGHTOLLER,u,103
titanic.php,BARRETT,BARRETT,m,103
titanic.php,FIREMAN HENDRICKSON,FIREMAN,u,100
titanic.php,CAPTAIN SMITH,CAPTAIN,u,99
titanic.php,LOVETT,LOVETT,u,97
titanic.php,OPERATOR,OPERATOR,u,97
titanic.php,ROWE,ROWE,u,93
titanic.php,STEWARD BARNES,STEWARD,u,92
titanic.php,survivors:,survivors,u,92
titanic.php,SVEN,SVEN,m,91
titanic.php,HUTCHINSON,HUTCHINSON,u,91
titanic.php,MURDOCH,MURDOCH,m,86
titanic.php,PUBKEEPER,PUBKEEPER,u,79
titanic.php,GENTLEMAN,GENTLEMAN,u,77
titanic.php,MOODY,MOODY,u,72
titanic.php,ASTOR,ASTOR,u,72
titanic.php,GUGGENHEIM,GUGGENHEIM,u,71
titanic.php,BELL,BELL,f,70
titanic.php,OLAF,OLAF,m,69
titanic.php,MOTHER,MOTHER,u,69
titanic.php,LIZZY (CONT'D),LIZZY,f,67
titanic.php,BRIDE,BRIDE,u,65
titanic.php,HARTLEY,HARTLEY,u,60
titanic.php,WOMAN,WOMAN,u,59
titanic.php,FABRIZIO,FABRIZIO,m,58
titanic.php,PURSER MCELROY,PURSER,u,58
titanic.php,ANATOLY,ANATOLY,m,54
titanic.php,IDA,IDA,f,50
titanic.php,ISMAY,ISMAY,f,47
titanic.php,CARDPLAYER,CARDPLAYER,u,47
titanic.php,MOLLY BROWN,MOLLY,f,47
titanic.php,FLASHBACK:,FLASHBACK,u,46
titanic.php,LOWE (CONT'D),LOWE,m,46
titanic.php,MADELEINE,MADELEINE,f,44
titanic.php,FABRIZIO'S POV:,FABRIZIO,m,44
titanic.php,WAITER,WAITER,u,43
titanic.php,CREWMAN,CREWMAN,u,43
titanic.php,FABRIZIO (CONT'D),FABRIZIO,m,41
titanic.php,ROSE'S POV:,ROSE,f,40
titanic.php,BJORN,BJORN,m,38
titanic.php,LEE,LEE,m,36
titanic.php,FLEET,FLEET,u,35
titanic.php,MAN,MAN,m,33
titanic.php,ISADOR,ISADOR,u,31
titanic.php,LOVEJOY,LOVEJOY,u,29
titanic.php,CAL,CAL,m,28
titanic.php,LITTLE BOY,LITTLE,u,25
titanic.php,LIZZY,LIZZY,f,23
titanic.php,ANDREWS,ANDREWS,u,23
titanic.php,GROVES,GROVES,u,22
titanic.php,FLEET (V.O.),FLEET,u,17
titanic.php,BODINE (V.O.),BODINE,u,16
titanic.php,JACK,JACK,m,13
titanic.php,SMITH,SMITH,u,10
top-gun-1986.pdf,ICE,ICE,m,250
top-gun-1986.pdf,HOLLYWOOD,HOLLYWOOD,u,245
top-gun-1986.pdf,CUT TO:,CUT,u,242
top-gun-1986.pdf,.MAVERICK,MAVERICK,m,228
top-gun-1986.pdf,ROGER.,ROGER,m,214
top-gun-1986.pdf,FROGMAN,FROGMAN,u,201
top-gun-1986.pdf,ADMIRAL-,ADMIRAL-,u,200
top-gun-1986.pdf,CHARLIE,CHARLIE,m,186
top-gun-1986.pdf,STINGER,STINGER,u,139
top-gun-1986.pdf,CULVER,CULVER,u,137
top-gun-1986.pdf,VOICE COS),VOICE,u,131
top-gun-1986.pdf,VOICE,VOICE,u,130
top-gun-1986.pdf,CDR,CDR,u,120
top-gun-1986.pdf,ICE ~,ICE,m,118
top-gun-1986.pdf,SUNDOWN,SUNDOWN,u,109
top-gun-1986.pdf,BASE IMMEDIATELY.,BASE,u,106
top-gun-1986.pdf,(LAUGHING),LAUGHING,u,102
top-gun-1986.pdf,GUYS,GUYS,u,101
top-gun-1986.pdf,SLIDER,SLIDER,u,100
top-gun-1986.pdf,MAVERICX,MAVERICX,u,93
top-gun-1986.pdf,CB.ARLIE,CBARLIE,u,93
top-gun-1986.pdf,CAROLE,CAROLE,f,89
top-gun-1986.pdf,I MAVERICK,I,u,88
top-gun-1986.pdf,I'M DEFENSIVE.,I,u,87
top-gun-1986.pdf,SL.I.DER,SLIDER,u,85
top-gun-1986.pdf,MOTION. DAY.,MOTION,u,72
top-gun-1986.pdf,PLANE CAPTAIN,PLANE,u,69
top-gun-1986.pdf,FOX TWO.,FOX,u,65
top-gun-1986.pdf,MAVER.ICK,MAVERICK,m,61
top-gun-1986.pdf,SILVER SUIT,SILVER,u,60
top-gun-1986.pdf,BEFORE. DAY.,BEFORE,u,57
top-gun-1986.pdf,CHARLOTTE,CHARLOTTE,f,56
top-gun-1986.pdf,COUGAR.,COUGAR,u,49
top-gun-1986.pdf,AIR BOSS,AIR,u,46
top-gun-1986.pdf,COUGAR,COUGAR,u,43
top-gun-1986.pdf,INTERCUT: ICE,INTERCUT,u,42
top-gun-1986.pdf,BLACK GIRL,BLACK,u,41
top-gun-1986.pdf,-'l:t/Jil:F.l:trnaR,#NAME?,u,38
top-gun-1986.pdf,STINGER (O.S.),STINGER,u,37
top-gun-1986.pdf,MAVERICK/GOOSE,MAVERICK/GOOSE,u,37
top-gun-1986.pdf,TOWER-DAY,TOWER,u,37
top-gun-1986.pdf,WOLFMAN,WOLFMAN,u,34
top-gun-1986.pdf,COOGAR,COOGAR,u,33
top-gun-1986.pdf,ICEMAN,ICEMAN,u,30
top-gun-1986.pdf,GIRL,GIRL,u,28
top-gun-1986.pdf,COMING DOWN.,COMING,u,25
top-gun-1986.pdf,"FOR BOGEY,",FOR,u,22
top-gun-1986.pdf,( MAVERICK,,u,19
top-gun-1986.pdf,FLEX,FLEX,u,19
top-gun-1986.pdf,INT. COCKPIT.,INT,u,19
top-gun-1986.pdf,VIPER,VIPER,u,18
top-gun-1986.pdf,ADMIRAL,ADMIRAL,u,18
top-gun-1986.pdf,GOOSE,GOOSE,u,16
top-gun-1986.pdf,OFFICER,OFFICER,u,16
top-gun-1986.pdf,MAVERICK,MAVERICK,m,13
top-gun-1986.pdf,GOOSE•,GOOSE•,u,13
top-gun-1986.pdf,ON MAVERICK-VIPER,ON,m,12
transformers.pdf,CONTINUED:,INUED,u,513
transformers.pdf,EXT. SPACE,EXT,u,397
transformers.pdf,THE QUINTESSONS,THE,f,242
transformers.pdf,UNICRON'S STOMACH,UNICRON,u,235
transformers.pdf,ON ARCEE,ON,m,230
transformers.pdf,ARBLUS,ARBLUS,u,220
transformers.pdf,NARRATOR,NARRATOR,u,218
transformers.pdf,ON SHRAPNEL,ON,m,197
transformers.pdf,THE JUNKION,THE,f,180
transformers.pdf,SHUTTLE,SHUTTLE,u,167
transformers.pdf,ON KUP,ON,m,158
transformers.pdf,THE DOORWAY,THE,f,149
transformers.pdf,THE CHASE,THE,f,148
transformers.pdf,ON DOORWAY,ON,m,148
transformers.pdf,EXT. UNICRON,EXT,u,147
transformers.pdf,A JUNKION,A,u,146
transformers.pdf,ANOTHER ANGLE,ANOTHER,u,145
transformers.pdf,ASSORTED SHOTS,ASSORTED,u,137
transformers.pdf,"CLUNKING, SQUEAKING)","CLUNKING,",u,131
transformers.pdf,UNICRON'S CHEST,UNICRON,u,127
transformers.pdf,THEIR BATTLE,THEIR,u,126
transformers.pdf,ANOTHER MOON,ANOTHER,u,124
transformers.pdf,EVERYBODY,EVERYBODY,u,115
transformers.pdf,OTHER JUNKIONS,OTHER,u,114
transformers.pdf,SCANNERS,SCANNERS,u,112
transformers.pdf,INT. ASTROTRAIN,INT,u,112
transformers.pdf,THE SQUID,THE,f,111
transformers.pdf,KUP (O.S.),KUP,u,109
transformers.pdf,RODIMUS PRIME,RODIMUS,u,105
transformers.pdf,IRONHIDE,IRONHIDE,u,104
transformers.pdf,HOT ROD,HOT,u,103
transformers.pdf,AUTO COMBATANT,AUTO,u,97
transformers.pdf,WHEELIE,WHEELIE,u,91
transformers.pdf,THE SHARKTICONS,THE,f,86
transformers.pdf,PRIME (CONT'D),PRIME,u,80
transformers.pdf,THE AUTOBOTS,THE,f,80
transformers.pdf,THE CRUISER,THE,f,78
transformers.pdf,IRONHIDE (IRKED),IRONHIDE,u,77
transformers.pdf,SHOCKWAVE,SHOCKWAVE,u,77
transformers.pdf,SCRAPPER,SCRAPPER,u,76
transformers.pdf,FOLLOW DINOBOTS,FOLLOW,u,73
transformers.pdf,WRECK-GAR (V.O.),WRECK,u,73
transformers.pdf,BLITZWING,BLITZWING,u,70
transformers.pdf,GALVATRON,GALVATRON,u,69
transformers.pdf,LONG LIVE...,LONG,m,66
transformers.pdf,PROWL (V.O.),PROWL,u,65
transformers.pdf,KICKBACK,KICKBACK,u,64
transformers.pdf,OTHER DECEPTICONS,OTHER,u,64
transformers.pdf,UNICRON...,UNICRON,u,64
transformers.pdf,KUP (CONT'D),KUP,u,63
transformers.pdf,ON RUMBLE,ON,m,63
transformers.pdf,DIRGE,DIRGE,u,59
transformers.pdf,ASTROTRAIN,ASTROTRAIN,u,58
transformers.pdf,A PATH,A,u,57
transformers.pdf,BLURR,BLURR,u,54
transformers.pdf,UNICRON,UNICRON,u,53
transformers.pdf,MEGATRON,MEGATRON,u,51
transformers.pdf,KUP (V.O.),KUP,u,51
transformers.pdf,HOOK,HOOK,u,51
transformers.pdf,ON SPRINGER,ON,m,50
transformers.pdf,DANIEL,DANIEL,m,49
transformers.pdf,PERCEPTOR,PERCEPTOR,u,47
transformers.pdf,SOUNDWAVE,SOUNDWAVE,u,46
transformers.pdf,ON CASSETTES,ON,m,44
transformers.pdf,MAGNUS,MAGNUS,m,44
transformers.pdf,QUINTESSON,QUINTESSON,u,43
transformers.pdf,PERCEPTOR (O.S.),PERCEPTOR,u,43
transformers.pdf,THE DINOBOTS,THE,f,43
transformers.pdf,ON INSECTICONS,ON,m,42
transformers.pdf,ARCEE,ARCEE,u,42
transformers.pdf,QUINTESSON GUARD,QUINTESSON,u,42
transformers.pdf,SHARKTICONS,SHARKTICONS,u,41
transformers.pdf,ON GRIMLOCK,ON,m,41
transformers.pdf,RUMBLE,RUMBLE,u,40
transformers.pdf,PERCEPTOR (V.O.),PERCEPTOR,u,40
transformers.pdf,THE WATCHMAN,THE,f,38
transformers.pdf,A CONTROL,A,u,38
transformers.pdf,SPRINGER,SPRINGER,u,36
transformers.pdf,HIM.,HIM,u,36
transformers.pdf,BRAWN,BRAWN,u,35
transformers.pdf,ON DANIEL,ON,m,35
transformers.pdf,CYCLONUS,CYCLONUS,u,34
transformers.pdf,KRANIX,KRANIX,u,33
transformers.pdf,MEGATRON (CONT'D),MEGATRON,u,33
transformers.pdf,GALVATRON'S SHIPS,GALVATRON,u,33
transformers.pdf,GRIMLOCK,GRIMLOCK,u,32
transformers.pdf,ON UNICRON,ON,m,32
transformers.pdf,ON SCAVENGER,ON,m,32
transformers.pdf,LEAD QUINTESSON,LEAD,u,31
transformers.pdf,ON PERCEPTOR,ON,m,31
transformers.pdf,KUP,KUP,u,30
transformers.pdf,ON MEGATRON,ON,m,30
transformers.pdf,BLASTER,BLASTER,u,30
transformers.pdf,FRENZY,FRENZY,u,30
transformers.pdf,ON WHEELIE,ON,m,30
transformers.pdf,BONECRUSHER,BONECRUSHER,u,29
transformers.pdf,WRECK-GAR,WRECK,u,29
transformers.pdf,SPRINGER'S BLAST...,SPRINGER,u,28
transformers.pdf,DEVASTATOR,DEVASTATOR,u,27
transformers.pdf,THE WAVES,THE,f,26
transformers.pdf,QUINTESSON JUDGE,QUINTESSON,u,26
transformers.pdf,THE CATAPULT,THE,f,25
transformers.pdf,ON DEVASTATOR,ON,m,25
transformers.pdf,SWEEP,SWEEP,u,25
transformers.pdf,PRIME,PRIME,u,24
transformers.pdf,RUMBLE/FRENZY,RUMBLE/FRENZY,u,24
transformers.pdf,SLAG,SLAG,u,24
transformers.pdf,THE CONSTRUCTICONS,THE,f,23
transformers.pdf,(AD LIB),AD,m,23
transformers.pdf,GALVATRON'S SHIP,GALVATRON,u,23
transformers.pdf,STARSCREAM,STARSCREAM,u,22
transformers.pdf,OPTIMUS PRIME,OPTIMUS,u,21
transformers.pdf,BUMBLEBEE,BUMBLEBEE,u,21
transformers.pdf,CLOSER,CLOSER,u,21
transformers.pdf,ULTRA MAGNUS,ULTRA,u,20
transformers.pdf,JUNKIONS,JUNKIONS,u,20
transformers.pdf,WRECK-GAR (CONT'D),WRECK,u,20
transformers.pdf,JAZZ,JAZZ,u,18
transformers.pdf,GRIMLOCK (V.O.),GRIMLOCK,u,18
transformers.pdf,ON WRECK-GAR,ON,m,18
transformers.pdf,PROWL,PROWL,u,16
transformers.pdf,CLIFFJUMPER (V.O.),CLIFFJUMPER,u,16
transformers.pdf,STARSCREAM (V.O.),STARSCREAM,u,15
transformers.pdf,ON BLASTER,ON,m,15
transformers.pdf,UNICRON (V.O.),UNICRON,u,14
transformers.pdf,(SHOUTING),SHOUTING,m,13
transformers.pdf,SCOURGE,SCOURGE,u,13
transformers.pdf,ON GALVATRON,ON,m,13
transformers.pdf,SPRINGER (O.S.),SPRINGER,u,13
transformers.pdf,SPIKE,SPIKE,u,11
transformers.pdf,SCAVENGER,SCAVENGER,u,11
transformers.pdf,ON JUNKION,ON,m,11
transformers.pdf,THE INSECTICONS,THE,f,10
transformers.pdf,THE SPACESHIP,THE,f,10
West-Side-Story-Read-The-Screenplay.pdf,TONY(CONT’D),TONY(’D,u,4301
West-Side-Story-Read-The-Screenplay.pdf,MARÍA(CONT’D),MARÍA(’D,u,4288
West-Side-Story-Read-The-Screenplay.pdf,RIFF(CONT’D),RIFF(’D,u,2222
West-Side-Story-Read-The-Screenplay.pdf,LIEUTENANT SCHRANK,LIEUTENANT,u,1704
West-Side-Story-Read-The-Screenplay.pdf,ANITA(CONT’D),ANITA(’D,u,1481
West-Side-Story-Read-The-Screenplay.pdf,TONY,TONY,m,1224
West-Side-Story-Read-The-Screenplay.pdf,ANITA,ANITA,f,1179
West-Side-Story-Read-The-Screenplay.pdf,LIEUTENANT SCHRANK(CONT’D),LIEUTENANT,u,1165
West-Side-Story-Read-The-Screenplay.pdf,VALENTINA,VALENTINA,f,1011
West-Side-Story-Read-The-Screenplay.pdf,QUIQUE,QUIQUE,m,874
West-Side-Story-Read-The-Screenplay.pdf,BERNARDO(CONT’D),BERNARDO(’D,u,860
West-Side-Story-Read-The-Screenplay.pdf,DIESEL,DIESEL,u,834
West-Side-Story-Read-The-Screenplay.pdf,BABY JOHN,BABY,u,759
West-Side-Story-Read-The-Screenplay.pdf,(to María:),to,m,732
West-Side-Story-Read-The-Screenplay.pdf,CHINO,CHINO,m,719
West-Side-Story-Read-The-Screenplay.pdf,(to Bernardo:),to,m,715
West-Side-Story-Read-The-Screenplay.pdf,BERNARDO (O.S.),BERNARDO,m,706
West-Side-Story-Read-The-Screenplay.pdf,ANYBODYS,ANYBODYS,u,701
West-Side-Story-Read-The-Screenplay.pdf,BERNARDO,BERNARDO,m,662
West-Side-Story-Read-The-Screenplay.pdf,RIFF,RIFF,u,656
West-Side-Story-Read-The-Screenplay.pdf,BRAULIO,BRAULIO,m,602
West-Side-Story-Read-The-Screenplay.pdf,A-RAB,A,u,574
West-Side-Story-Read-The-Screenplay.pdf,GRAZIELLA,GRAZIELLA,f,497
West-Side-Story-Read-The-Screenplay.pdf,LUZ,LUZ,f,494
West-Side-Story-Read-The-Screenplay.pdf,VALENTINA(CONT’D),VALENTINA(’D,u,468
West-Side-Story-Read-The-Screenplay.pdf,ICE,ICE,m,463
West-Side-Story-Read-The-Screenplay.pdf,CUT TO:,CUT,u,435
West-Side-Story-Read-The-Screenplay.pdf,MARÍA,MARÍA,f,434
West-Side-Story-Read-The-Screenplay.pdf,ICE(CONT’D),ICE(’D,u,431
West-Side-Story-Read-The-Screenplay.pdf,(to Anybodys:),to,m,422
West-Side-Story-Read-The-Screenplay.pdf,MOUTHPIECE/KRUPKE,MOUTHPIECE/KRUPKE,u,354
West-Side-Story-Read-The-Screenplay.pdf,Rumble” begins:),Rumble”,u,350
West-Side-Story-Read-The-Screenplay.pdf,THE JETS(CONT’D),THE,f,346
West-Side-Story-Read-The-Screenplay.pdf,FAUSTA,FAUSTA,f,346
West-Side-Story-Read-The-Screenplay.pdf,SNOWBOY,SNOWBOY,u,336
West-Side-Story-Read-The-Screenplay.pdf,GLAD HAND,GLAD,u,336
West-Side-Story-Read-The-Screenplay.pdf,ANITA (O.S.),ANITA,f,311
West-Side-Story-Read-The-Screenplay.pdf,RORY,RORY,m,308
West-Side-Story-Read-The-Screenplay.pdf,(to Riff:),to,m,304
West-Side-Story-Read-The-Screenplay.pdf,MOUTHPIECE,MOUTHPIECE,u,297
